student_id,enrollment_date,course_id,age,total_modules,modules_completed,completed,last_session_date,dropout_type,max_gap_days,total_time_min,quizzes_taken,quiz_completion_pct,avg_quiz_score
S00713,2026-02-20,COURSE_101,42,10,10,1,2026-03-17,completer,3.0,941.0,10.0,100.0,76.3
S00714,2026-03-05,COURSE_101,26,10,10,1,2026-03-23,completer,2.0,856.0,10.0,100.0,74.7
S00715,2026-02-12,COURSE_101,30,10,10,1,2026-03-04,completer,3.0,854.0,10.0,100.0,66.7
S00716,2026-05-15,COURSE_101,30,10,2,0,2026-05-18,explicit_dropout,2.0,26.0,2.0,20.0,58.0
S00717,2026-02-28,COURSE_101,42,10,7,0,2026-04-30,silent_dropout,15.0,438.0,7.0,70.0,72.14285714285714
S00718,2026-04-07,COURSE_101,26,10,1,0,2026-04-09,explicit_dropout,0.0,15.0,1.0,10.0,65.0
S00719,2026-01-31,COURSE_101,36,10,10,1,2026-02-22,completer,3.0,984.0,10.0,100.0,86.7
S00720,2026-02-02,COURSE_101,37,10,2,0,2026-03-02,silent_dropout,16.0,108.0,2.0,20.0,62.0
S00721,2026-05-23,COURSE_101,35,10,0,0,2026-05-23,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00722,2026-05-13,COURSE_101,30,10,10,1,2026-06-06,completer,3.0,850.0,10.0,100.0,92.9
S00723,2026-04-07,COURSE_101,41,10,10,1,2026-04-30,completer,2.0,925.0,10.0,100.0,69.6
S00724,2026-03-16,COURSE_101,36,10,5,0,2026-04-22,silent_dropout,10.0,243.0,5.0,50.0,77.2
S00725,2026-05-20,COURSE_101,34,10,8,0,2026-07-26,silent_dropout,11.0,493.0,8.0,80.0,58.0
S00726,2026-05-02,COURSE_101,31,10,2,0,2026-05-25,silent_dropout,15.0,97.0,2.0,20.0,69.0
S00727,2026-03-31,COURSE_101,26,10,10,1,2026-04-21,completer,3.0,870.0,10.0,100.0,91.4
S00728,2026-05-16,COURSE_101,37,10,4,0,2026-06-19,silent_dropout,14.0,241.0,4.0,40.0,80.0
S00729,2026-04-21,COURSE_101,21,10,10,1,2026-05-14,completer,3.0,949.0,10.0,100.0,86.1
S00730,2026-02-17,COURSE_101,27,10,10,1,2026-03-04,completer,2.0,889.0,10.0,100.0,72.8
S00731,2026-03-30,COURSE_101,42,10,10,1,2026-04-20,completer,2.0,953.0,10.0,100.0,79.4
S00732,2026-02-02,COURSE_101,32,10,2,0,2026-02-22,silent_dropout,12.0,86.0,2.0,20.0,75.5
S00733,2026-01-24,COURSE_101,27,10,8,0,2026-04-07,silent_dropout,14.0,468.0,8.0,80.0,70.875
S00734,2026-03-07,COURSE_101,19,10,10,1,2026-03-27,completer,3.0,845.0,10.0,100.0,77.7
S00735,2026-03-18,COURSE_101,41,10,10,1,2026-04-06,completer,2.0,1028.0,10.0,100.0,77.1
S00736,2026-01-28,COURSE_101,34,10,0,0,2026-01-28,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00737,2026-03-05,COURSE_101,25,10,10,1,2026-03-24,completer,3.0,805.0,10.0,100.0,70.9
S00738,2026-03-15,COURSE_101,26,10,3,0,2026-04-17,silent_dropout,12.0,196.0,3.0,30.0,70.0
S00739,2026-03-03,COURSE_101,18,10,10,1,2026-03-26,completer,3.0,916.0,10.0,100.0,77.4
S00740,2026-01-11,COURSE_101,37,10,10,1,2026-01-28,completer,2.0,1105.0,10.0,100.0,70.1
S00741,2026-03-19,COURSE_101,36,10,10,1,2026-04-07,completer,2.0,964.0,10.0,100.0,79.7
S00742,2026-01-27,COURSE_101,26,10,10,1,2026-02-17,completer,2.0,1072.0,10.0,100.0,79.2
S00743,2026-02-19,COURSE_101,35,10,3,0,2026-03-13,silent_dropout,8.0,292.0,3.0,30.0,58.666666666666664
S00744,2026-03-19,COURSE_101,30,10,10,1,2026-04-07,completer,2.0,1022.0,10.0,100.0,74.6
S00745,2026-05-30,COURSE_101,26,10,10,1,2026-06-22,completer,3.0,857.0,10.0,100.0,88.5
S00746,2026-05-17,COURSE_101,33,10,1,0,2026-05-18,explicit_dropout,0.0,9.0,1.0,10.0,58.0
S00747,2026-04-10,COURSE_101,28,10,10,1,2026-05-05,completer,3.0,1105.0,10.0,100.0,67.6
S00748,2026-05-15,COURSE_101,24,10,10,1,2026-06-08,completer,3.0,999.0,10.0,100.0,76.8
S00749,2026-04-24,COURSE_101,42,10,1,0,2026-04-26,explicit_dropout,0.0,17.0,1.0,10.0,51.0
S00750,2026-01-19,COURSE_101,21,10,6,0,2026-03-10,silent_dropout,11.0,337.0,6.0,60.0,72.66666666666667
S00751,2026-04-18,COURSE_101,29,10,10,1,2026-05-10,completer,2.0,1045.0,10.0,100.0,76.0
S00752,2026-01-11,COURSE_101,42,10,1,0,2026-01-12,explicit_dropout,0.0,13.0,1.0,10.0,55.0
S00753,2026-05-25,COURSE_101,43,10,5,0,2026-07-03,silent_dropout,8.0,356.0,5.0,50.0,73.2
S00754,2026-02-26,COURSE_101,32,10,10,1,2026-03-19,completer,2.0,875.0,10.0,100.0,75.7
S00755,2026-03-12,COURSE_101,33,10,10,1,2026-03-31,completer,3.0,837.0,10.0,100.0,69.7
S00756,2026-04-21,COURSE_101,33,10,3,0,2026-05-16,silent_dropout,10.0,165.0,3.0,30.0,69.33333333333333
S00757,2026-04-07,COURSE_101,41,10,2,0,2026-04-28,silent_dropout,10.0,128.0,2.0,20.0,74.0
S00758,2026-01-07,COURSE_101,31,10,10,1,2026-01-30,completer,2.0,997.0,10.0,100.0,86.0
S00759,2026-04-24,COURSE_101,44,10,2,0,2026-04-27,explicit_dropout,1.0,20.0,2.0,20.0,61.0
S00760,2026-02-27,COURSE_101,43,10,3,0,2026-03-31,silent_dropout,16.0,197.0,3.0,30.0,71.66666666666667
S00761,2026-05-07,COURSE_101,19,10,10,1,2026-05-29,completer,3.0,816.0,10.0,100.0,73.5
S00762,2026-04-21,COURSE_101,27,10,10,1,2026-05-12,completer,3.0,959.0,10.0,100.0,73.2
S00763,2026-03-10,COURSE_101,44,10,10,1,2026-03-30,completer,2.0,1034.0,10.0,100.0,88.2
S00764,2026-02-05,COURSE_101,27,10,4,0,2026-03-22,silent_dropout,16.0,241.0,4.0,40.0,75.5
S00765,2026-02-08,COURSE_101,43,10,10,1,2026-03-01,completer,2.0,1129.0,10.0,100.0,83.1
S00766,2026-03-06,COURSE_101,26,10,6,0,2026-04-16,silent_dropout,8.0,299.0,6.0,60.0,74.0
S00767,2026-02-22,COURSE_101,21,10,6,0,2026-04-15,silent_dropout,12.0,399.0,6.0,60.0,77.5
S00768,2026-01-16,COURSE_101,39,10,2,0,2026-01-20,explicit_dropout,2.0,22.0,2.0,20.0,65.5
S00769,2026-01-09,COURSE_101,19,10,10,1,2026-02-01,completer,3.0,1026.0,10.0,100.0,82.3
S00770,2026-04-30,COURSE_101,27,10,2,0,2026-05-14,silent_dropout,7.0,130.0,2.0,20.0,79.0
S00771,2026-03-20,COURSE_101,18,10,10,1,2026-04-10,completer,3.0,743.0,10.0,100.0,71.0
S00772,2026-01-28,COURSE_101,37,10,8,0,2026-04-15,silent_dropout,13.0,325.0,8.0,80.0,69.0
S00773,2026-02-06,COURSE_101,22,10,10,1,2026-02-28,completer,2.0,808.0,10.0,100.0,83.4
S00774,2026-05-13,COURSE_101,43,10,10,1,2026-06-05,completer,3.0,1012.0,10.0,100.0,91.7
S00775,2026-05-15,COURSE_101,29,10,2,0,2026-06-02,silent_dropout,7.0,187.0,2.0,20.0,80.0
S00776,2026-03-28,COURSE_101,21,10,10,1,2026-04-21,completer,3.0,1175.0,10.0,100.0,78.7
S00777,2026-03-11,COURSE_101,32,10,10,1,2026-03-29,completer,2.0,843.0,10.0,100.0,89.0
S00778,2026-05-13,COURSE_101,36,10,4,0,2026-06-18,silent_dropout,16.0,136.0,4.0,40.0,66.0
S00779,2026-04-03,COURSE_101,28,10,8,0,2026-06-05,silent_dropout,12.0,526.0,8.0,80.0,65.0
S00780,2026-04-27,COURSE_101,26,10,4,0,2026-06-14,silent_dropout,18.0,280.0,4.0,40.0,73.0
S00781,2026-01-15,COURSE_101,44,10,5,0,2026-02-27,silent_dropout,10.0,379.0,5.0,50.0,71.4
S00782,2026-01-05,COURSE_101,37,10,10,1,2026-01-24,completer,3.0,852.0,10.0,100.0,63.4
S00783,2026-04-20,COURSE_101,34,10,10,1,2026-05-05,completer,2.0,834.0,10.0,100.0,85.4
S00784,2026-04-11,COURSE_101,30,10,10,1,2026-05-05,completer,3.0,737.0,10.0,100.0,81.8
S00785,2026-02-25,COURSE_101,29,10,10,1,2026-03-20,completer,3.0,857.0,10.0,100.0,70.7
S00786,2026-03-25,COURSE_101,28,10,1,0,2026-03-26,explicit_dropout,0.0,10.0,1.0,10.0,65.0
S00787,2026-01-14,COURSE_101,38,10,4,0,2026-02-24,silent_dropout,14.0,374.0,4.0,40.0,61.5
S00788,2026-02-24,COURSE_101,33,10,10,1,2026-03-19,completer,3.0,740.0,10.0,100.0,70.6
S00789,2026-01-21,COURSE_101,20,10,10,1,2026-02-12,completer,3.0,791.0,10.0,100.0,74.5
S00790,2026-04-26,COURSE_101,27,10,2,0,2026-04-28,explicit_dropout,1.0,24.0,2.0,20.0,60.5
S00791,2026-05-10,COURSE_101,42,10,10,1,2026-05-29,completer,3.0,993.0,10.0,100.0,78.4
S00792,2026-03-19,COURSE_101,40,10,4,0,2026-05-01,silent_dropout,16.0,208.0,4.0,40.0,77.75
S00793,2026-01-03,COURSE_101,36,10,10,1,2026-01-23,completer,2.0,768.0,10.0,100.0,87.2
S00794,2026-01-28,COURSE_101,37,10,5,0,2026-03-16,silent_dropout,13.0,523.0,5.0,50.0,66.8
S00795,2026-03-06,COURSE_101,37,10,10,1,2026-03-26,completer,3.0,882.0,10.0,100.0,91.9
S00796,2026-01-06,COURSE_101,26,10,1,0,2026-01-07,explicit_dropout,0.0,11.0,1.0,10.0,71.0
S00797,2026-02-03,COURSE_101,44,10,1,0,2026-02-05,explicit_dropout,0.0,6.0,1.0,10.0,74.0
S00798,2026-03-06,COURSE_101,20,10,8,0,2026-05-03,silent_dropout,11.0,289.0,8.0,80.0,59.125
S00799,2026-02-13,COURSE_101,41,10,8,0,2026-04-16,silent_dropout,11.0,466.0,8.0,80.0,59.5
S00800,2026-04-22,COURSE_101,44,10,0,0,2026-04-22,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00801,2026-02-07,COURSE_101,44,10,6,0,2026-03-22,silent_dropout,9.0,343.0,6.0,60.0,66.16666666666667
S00802,2026-02-12,COURSE_101,44,10,10,1,2026-03-03,completer,2.0,868.0,10.0,100.0,70.3
S00803,2026-05-04,COURSE_101,35,10,5,0,2026-06-12,silent_dropout,10.0,404.0,5.0,50.0,77.8
S00804,2026-01-11,COURSE_101,42,10,4,0,2026-02-15,silent_dropout,11.0,212.0,4.0,40.0,74.0
S00805,2026-04-04,COURSE_101,30,10,10,1,2026-04-25,completer,3.0,970.0,10.0,100.0,71.2
S00806,2026-04-22,COURSE_101,35,10,8,0,2026-06-26,silent_dropout,10.0,491.0,8.0,80.0,52.875
S00807,2026-02-08,COURSE_101,18,10,2,0,2026-02-11,explicit_dropout,1.0,27.0,2.0,20.0,58.5
S00808,2026-01-02,COURSE_101,32,10,2,0,2026-01-05,explicit_dropout,1.0,30.0,2.0,20.0,45.5
S00809,2026-03-21,COURSE_101,40,10,10,1,2026-04-11,completer,2.0,1002.0,10.0,100.0,71.7
S00810,2026-05-11,COURSE_101,21,10,10,1,2026-05-28,completer,2.0,784.0,10.0,100.0,78.1
S00811,2026-02-12,COURSE_101,34,10,0,0,2026-02-12,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00812,2026-01-09,COURSE_101,33,10,6,0,2026-03-04,silent_dropout,15.0,376.0,6.0,60.0,72.16666666666667
S00813,2026-03-11,COURSE_101,21,10,10,1,2026-04-01,completer,3.0,922.0,10.0,100.0,77.7
S00814,2026-04-03,COURSE_101,19,10,0,0,2026-04-03,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00815,2026-01-11,COURSE_101,37,10,0,0,2026-01-11,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00816,2026-01-05,COURSE_101,21,10,10,1,2026-01-25,completer,3.0,892.0,10.0,100.0,90.5
S00817,2026-03-26,COURSE_101,30,10,7,0,2026-05-18,silent_dropout,12.0,312.0,7.0,70.0,59.285714285714285
S00818,2026-02-15,COURSE_101,35,10,10,1,2026-03-08,completer,3.0,1167.0,10.0,100.0,73.1
S00819,2026-03-09,COURSE_101,43,10,10,1,2026-03-24,completer,2.0,921.0,10.0,100.0,82.9
S00820,2026-04-01,COURSE_101,20,10,10,1,2026-04-23,completer,3.0,1080.0,10.0,100.0,84.9
S00821,2026-04-27,COURSE_101,35,10,8,0,2026-06-21,silent_dropout,10.0,330.0,8.0,80.0,68.25
S00822,2026-02-21,COURSE_101,26,10,10,1,2026-03-14,completer,2.0,1063.0,10.0,100.0,70.5
S00823,2026-01-26,COURSE_101,26,10,10,1,2026-02-17,completer,3.0,999.0,10.0,100.0,80.7
S00824,2026-02-01,COURSE_101,36,10,10,1,2026-02-19,completer,2.0,1238.0,10.0,100.0,89.3
S00825,2026-03-22,COURSE_101,19,10,10,1,2026-04-13,completer,3.0,916.0,10.0,100.0,71.9
S00826,2026-03-31,COURSE_101,23,10,0,0,2026-03-31,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00827,2026-05-10,COURSE_101,19,10,10,1,2026-06-01,completer,3.0,737.0,10.0,100.0,68.5
S00828,2026-05-20,COURSE_101,28,10,10,1,2026-06-10,completer,3.0,678.0,10.0,100.0,68.3
S00829,2026-05-16,COURSE_101,43,10,3,0,2026-06-11,silent_dropout,10.0,227.0,3.0,30.0,81.33333333333333
S00830,2026-04-22,COURSE_101,38,10,10,1,2026-05-13,completer,3.0,969.0,10.0,100.0,89.2
S00831,2026-02-09,COURSE_101,21,10,10,1,2026-03-05,completer,2.0,950.0,10.0,100.0,72.6
S00832,2026-02-21,COURSE_101,38,10,10,1,2026-03-14,completer,3.0,920.0,10.0,100.0,92.3
S00833,2026-01-22,COURSE_101,36,10,10,1,2026-02-16,completer,3.0,682.0,10.0,100.0,68.5
S00834,2026-02-13,COURSE_101,28,10,10,1,2026-03-06,completer,2.0,891.0,10.0,100.0,66.7
S00835,2026-01-26,COURSE_101,25,10,10,1,2026-02-16,completer,2.0,1019.0,10.0,100.0,77.8
S00836,2026-03-16,COURSE_101,42,10,10,1,2026-04-03,completer,3.0,960.0,10.0,100.0,87.7
S00837,2026-01-19,COURSE_101,19,10,1,0,2026-01-20,explicit_dropout,0.0,8.0,1.0,10.0,66.0
S00838,2026-04-16,COURSE_101,25,10,10,1,2026-05-05,completer,3.0,692.0,10.0,100.0,76.0
S00839,2026-04-07,COURSE_101,35,10,8,0,2026-06-13,silent_dropout,12.0,387.0,8.0,80.0,59.875
S00840,2026-01-25,COURSE_101,33,10,8,0,2026-03-28,silent_dropout,12.0,446.0,8.0,80.0,54.25
S00841,2026-03-06,COURSE_101,19,10,10,1,2026-03-27,completer,3.0,874.0,10.0,100.0,75.7
S00842,2026-02-16,COURSE_101,41,10,7,0,2026-04-14,silent_dropout,13.0,410.0,7.0,70.0,75.85714285714286
S00843,2026-05-11,COURSE_101,29,10,10,1,2026-05-30,completer,3.0,906.0,10.0,100.0,72.0
S00844,2026-02-11,COURSE_101,39,10,2,0,2026-02-14,explicit_dropout,1.0,30.0,2.0,20.0,56.5
S00845,2026-04-07,COURSE_101,25,10,10,1,2026-04-22,completer,2.0,841.0,10.0,100.0,67.9
S00846,2026-03-17,COURSE_101,43,10,10,1,2026-04-08,completer,2.0,945.0,10.0,100.0,92.7
S00847,2026-05-28,COURSE_101,30,10,10,1,2026-06-17,completer,2.0,806.0,10.0,100.0,88.2
S00848,2026-02-10,COURSE_101,20,10,0,0,2026-02-10,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00849,2026-03-27,COURSE_101,25,10,10,1,2026-04-17,completer,3.0,1044.0,10.0,100.0,73.9
S00850,2026-02-20,COURSE_101,34,10,2,0,2026-03-06,silent_dropout,10.0,36.0,2.0,20.0,71.0
S00851,2026-03-02,COURSE_101,31,10,10,1,2026-03-25,completer,3.0,937.0,10.0,100.0,71.9
S00852,2026-04-18,COURSE_101,37,10,3,0,2026-05-27,silent_dropout,18.0,141.0,3.0,30.0,70.66666666666667
S00853,2026-04-26,COURSE_101,43,10,10,1,2026-05-19,completer,3.0,958.0,10.0,100.0,67.6
S00854,2026-04-04,COURSE_101,40,10,1,0,2026-04-05,explicit_dropout,0.0,10.0,1.0,10.0,51.0
S00855,2026-04-27,COURSE_101,40,10,10,1,2026-05-21,completer,2.0,1221.0,10.0,100.0,88.6
S00856,2026-01-28,COURSE_101,37,10,10,1,2026-02-11,completer,2.0,990.0,10.0,100.0,85.2
S00857,2026-01-07,COURSE_101,32,10,10,1,2026-01-27,completer,3.0,1016.0,10.0,100.0,89.6
S00858,2026-01-06,COURSE_101,41,10,10,1,2026-01-27,completer,3.0,952.0,10.0,100.0,66.6
S00859,2026-04-17,COURSE_101,26,10,2,0,2026-05-03,silent_dropout,8.0,108.0,2.0,20.0,73.0
S00860,2026-01-06,COURSE_101,32,10,10,1,2026-01-29,completer,3.0,796.0,10.0,100.0,89.4
S00861,2026-04-18,COURSE_101,35,10,5,0,2026-06-03,silent_dropout,13.0,260.0,5.0,50.0,62.0
S00862,2026-05-11,COURSE_101,43,10,10,1,2026-06-01,completer,2.0,997.0,10.0,100.0,69.6
S00863,2026-04-22,COURSE_101,37,10,10,1,2026-05-08,completer,2.0,913.0,10.0,100.0,79.9
S00864,2026-05-13,COURSE_101,39,10,10,1,2026-06-04,completer,2.0,947.0,10.0,100.0,86.7
S00865,2026-04-03,COURSE_101,18,10,10,1,2026-04-22,completer,1.0,1143.0,10.0,100.0,81.6
S00866,2026-02-23,COURSE_101,20,10,5,0,2026-04-05,silent_dropout,10.0,213.0,5.0,50.0,80.2
S00867,2026-01-24,COURSE_101,40,10,10,1,2026-02-12,completer,3.0,771.0,10.0,100.0,90.6
S00868,2026-01-13,COURSE_101,37,10,10,1,2026-02-01,completer,3.0,682.0,10.0,100.0,68.2
S00869,2026-04-27,COURSE_101,39,10,1,0,2026-04-28,explicit_dropout,0.0,10.0,1.0,10.0,73.0
S00870,2026-03-14,COURSE_101,20,10,0,0,2026-03-14,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00871,2026-04-07,COURSE_101,36,10,10,1,2026-05-01,completer,3.0,974.0,10.0,100.0,68.3
S00872,2026-05-03,COURSE_101,38,10,10,1,2026-05-25,completer,3.0,995.0,10.0,100.0,82.4
S00873,2026-05-01,COURSE_101,25,10,8,0,2026-07-03,silent_dropout,11.0,520.0,8.0,80.0,65.25
S00874,2026-01-29,COURSE_101,41,10,10,1,2026-02-18,completer,2.0,1019.0,10.0,100.0,83.2
S00875,2026-04-07,COURSE_101,36,10,10,1,2026-04-30,completer,2.0,1068.0,10.0,100.0,88.4
S00876,2026-03-03,COURSE_101,36,10,10,1,2026-03-28,completer,3.0,501.0,10.0,100.0,80.3
S00877,2026-04-14,COURSE_101,22,10,6,0,2026-06-01,silent_dropout,11.0,527.0,6.0,60.0,67.0
S00878,2026-05-12,COURSE_101,31,10,4,0,2026-06-20,silent_dropout,17.0,286.0,4.0,40.0,75.75
S00879,2026-05-27,COURSE_101,33,10,10,1,2026-06-16,completer,2.0,1005.0,10.0,100.0,76.9
S00880,2026-05-05,COURSE_101,33,10,10,1,2026-05-25,completer,3.0,1320.0,10.0,100.0,83.0
S00881,2026-02-27,COURSE_101,40,10,10,1,2026-03-21,completer,3.0,1035.0,10.0,100.0,84.9
S00882,2026-02-10,COURSE_101,41,10,3,0,2026-03-07,silent_dropout,8.0,206.0,3.0,30.0,72.0
S00883,2026-01-13,COURSE_101,25,10,10,1,2026-02-03,completer,3.0,719.0,10.0,100.0,88.3
S00884,2026-05-19,COURSE_101,23,10,10,1,2026-06-10,completer,2.0,1027.0,10.0,100.0,81.0
S00885,2026-01-09,COURSE_101,31,10,5,0,2026-02-24,silent_dropout,13.0,443.0,5.0,50.0,75.0
S00886,2026-03-02,COURSE_101,27,10,10,1,2026-03-26,completer,3.0,946.0,10.0,100.0,87.4
S00887,2026-02-21,COURSE_101,33,10,3,0,2026-03-20,silent_dropout,8.0,203.0,3.0,30.0,73.0
S00888,2026-03-28,COURSE_101,23,10,10,1,2026-04-20,completer,3.0,865.0,10.0,100.0,76.9
S00889,2026-04-21,COURSE_101,29,10,10,1,2026-05-11,completer,1.0,1030.0,10.0,100.0,66.0
S00890,2026-03-20,COURSE_101,34,10,10,1,2026-04-11,completer,3.0,732.0,10.0,100.0,85.4
S00891,2026-04-09,COURSE_101,42,10,7,0,2026-06-13,silent_dropout,14.0,485.0,7.0,70.0,75.57142857142857
S00892,2026-04-29,COURSE_101,42,10,0,0,2026-04-29,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00893,2026-05-24,COURSE_101,41,10,6,0,2026-07-12,silent_dropout,9.0,257.0,6.0,60.0,76.66666666666667
S00894,2026-01-05,COURSE_101,38,10,10,1,2026-01-23,completer,3.0,1048.0,10.0,100.0,71.2
S00895,2026-05-18,COURSE_101,28,10,8,0,2026-07-28,silent_dropout,14.0,424.0,8.0,80.0,77.125
S00896,2026-05-15,COURSE_101,27,10,10,1,2026-06-04,completer,3.0,902.0,10.0,100.0,82.2
S00897,2026-01-10,COURSE_101,39,10,10,1,2026-02-01,completer,2.0,1023.0,10.0,100.0,77.0
S00898,2026-04-23,COURSE_101,21,10,2,0,2026-04-25,explicit_dropout,1.0,18.0,2.0,20.0,74.0
S00899,2026-04-23,COURSE_101,41,10,10,1,2026-05-09,completer,2.0,927.0,10.0,100.0,70.3
S00900,2026-01-02,COURSE_101,39,10,10,1,2026-01-20,completer,2.0,878.0,10.0,100.0,73.6
S00901,2026-02-03,COURSE_101,23,10,10,1,2026-02-22,completer,3.0,886.0,10.0,100.0,84.5
S00902,2026-01-13,COURSE_101,19,10,10,1,2026-02-04,completer,3.0,966.0,10.0,100.0,82.8
S00903,2026-01-26,COURSE_101,35,10,10,1,2026-02-17,completer,2.0,1126.0,10.0,100.0,69.3
S00904,2026-04-21,COURSE_101,26,10,4,0,2026-05-22,silent_dropout,11.0,217.0,4.0,40.0,63.0
S00905,2026-03-01,COURSE_101,35,10,10,1,2026-03-22,completer,2.0,903.0,10.0,100.0,91.2
S00906,2026-05-16,COURSE_101,41,10,2,0,2026-05-19,explicit_dropout,1.0,11.0,2.0,20.0,71.5
S00907,2026-01-16,COURSE_101,21,10,3,0,2026-02-12,silent_dropout,12.0,220.0,3.0,30.0,74.66666666666667
S00908,2026-01-26,COURSE_101,19,10,10,1,2026-02-17,completer,2.0,855.0,10.0,100.0,79.2
S00909,2026-03-22,COURSE_101,32,10,10,1,2026-04-14,completer,2.0,796.0,10.0,100.0,73.1
S00910,2026-02-08,COURSE_101,21,10,10,1,2026-02-28,completer,2.0,972.0,10.0,100.0,78.6
S00911,2026-05-18,COURSE_101,20,10,5,0,2026-07-01,silent_dropout,13.0,350.0,5.0,50.0,64.8
S00912,2026-04-21,COURSE_101,30,10,10,1,2026-05-17,completer,3.0,957.0,10.0,100.0,69.2
S00913,2026-01-20,COURSE_101,34,10,2,0,2026-02-04,silent_dropout,8.0,123.0,2.0,20.0,67.0
S00914,2026-05-26,COURSE_101,26,10,10,1,2026-06-13,completer,3.0,962.0,10.0,100.0,77.0
S00915,2026-05-23,COURSE_101,26,10,5,0,2026-07-12,silent_dropout,15.0,310.0,5.0,50.0,71.6
S00916,2026-02-17,COURSE_101,37,10,10,1,2026-03-12,completer,3.0,1025.0,10.0,100.0,78.2
S00917,2026-04-10,COURSE_101,24,10,10,1,2026-04-24,completer,1.0,997.0,10.0,100.0,64.2
S00918,2026-04-30,COURSE_101,24,10,0,0,2026-04-30,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00919,2026-04-12,COURSE_101,21,10,2,0,2026-05-12,silent_dropout,16.0,225.0,2.0,20.0,68.0
S00920,2026-01-08,COURSE_101,24,10,10,1,2026-01-25,completer,3.0,1071.0,10.0,100.0,72.7
S00921,2026-03-04,COURSE_101,42,10,0,0,2026-03-04,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00922,2026-03-18,COURSE_101,40,10,10,1,2026-04-11,completer,3.0,906.0,10.0,100.0,77.7
S00923,2026-01-18,COURSE_101,28,10,0,0,2026-01-18,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00924,2026-03-13,COURSE_101,33,10,4,0,2026-04-21,silent_dropout,13.0,190.0,4.0,40.0,56.25
S00925,2026-02-11,COURSE_101,30,10,10,1,2026-03-07,completer,3.0,900.0,10.0,100.0,76.3
S00926,2026-01-23,COURSE_101,36,10,10,1,2026-02-15,completer,2.0,1067.0,10.0,100.0,84.7
S00927,2026-01-19,COURSE_101,42,10,10,1,2026-02-10,completer,3.0,844.0,10.0,100.0,84.8
S00928,2026-02-14,COURSE_101,19,10,10,1,2026-03-07,completer,3.0,750.0,10.0,100.0,89.0
S00929,2026-05-20,COURSE_101,44,10,3,0,2026-06-19,silent_dropout,13.0,66.0,3.0,30.0,81.0
S00930,2026-02-21,COURSE_101,38,10,10,1,2026-03-17,completer,3.0,1085.0,10.0,100.0,71.7
S00931,2026-02-10,COURSE_101,42,10,10,1,2026-03-02,completer,2.0,1065.0,10.0,100.0,82.9
S00932,2026-04-07,COURSE_101,42,10,8,0,2026-06-10,silent_dropout,12.0,463.0,8.0,80.0,63.25
S00933,2026-01-04,COURSE_101,37,10,0,0,2026-01-04,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00934,2026-05-22,COURSE_101,43,10,10,1,2026-06-12,completer,3.0,1009.0,10.0,100.0,80.6
S00935,2026-03-10,COURSE_101,28,10,10,1,2026-03-26,completer,1.0,975.0,10.0,100.0,81.1
S00936,2026-03-26,COURSE_101,23,10,10,1,2026-04-11,completer,3.0,911.0,10.0,100.0,84.1
S00937,2026-03-05,COURSE_101,29,10,10,1,2026-03-23,completer,3.0,1094.0,10.0,100.0,71.5
S00938,2026-02-08,COURSE_101,31,10,0,0,2026-02-08,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S00939,2026-02-05,COURSE_101,28,10,10,1,2026-02-28,completer,3.0,1123.0,10.0,100.0,83.0
S00940,2026-04-09,COURSE_101,24,10,8,0,2026-06-11,silent_dropout,15.0,371.0,8.0,80.0,60.25
S00941,2026-03-19,COURSE_101,31,10,10,1,2026-04-06,completer,3.0,824.0,10.0,100.0,75.0
S00942,2026-03-18,COURSE_101,40,10,6,0,2026-05-01,silent_dropout,14.0,299.0,6.0,60.0,74.0
S00943,2026-01-09,COURSE_101,40,10,4,0,2026-02-15,silent_dropout,14.0,287.0,4.0,40.0,61.25
S00944,2026-05-14,COURSE_101,26,10,4,0,2026-06-18,silent_dropout,11.0,274.0,4.0,40.0,68.0
S00945,2026-03-20,COURSE_101,39,10,10,1,2026-04-11,completer,3.0,1029.0,10.0,100.0,80.8
S00946,2026-03-12,COURSE_101,44,10,10,1,2026-03-28,completer,3.0,920.0,10.0,100.0,76.7
S00947,2026-04-26,COURSE_101,24,10,10,1,2026-05-17,completer,3.0,1096.0,10.0,100.0,72.1
S00948,2026-04-05,COURSE_101,21,10,2,0,2026-04-08,explicit_dropout,2.0,15.0,2.0,20.0,48.0
S00949,2026-04-08,COURSE_101,40,10,2,0,2026-04-11,explicit_dropout,2.0,23.0,2.0,20.0,61.0
S00950,2026-01-14,COURSE_101,25,10,2,0,2026-01-26,silent_dropout,5.0,151.0,2.0,20.0,76.5
